event_idx,station,event_on_time,event_off_time,consensus_ok,consensus_time,consensus_relative_s,consensus_n_votes,consensus_methods,consensus_components,ar_p_time,ar_s_time,ar_p_relative_s,ar_s_relative_s
20,node4,2026-04-30 18:41:35.954,2026-04-30 18:41:36.264,True,2026-04-30T18:41:36.100000Z,0.396,7,"ar_p,aic,aic,baer,baer,aic,baer","ZNE,Z,N,Z,N,E,E",2026-04-30T18:41:36.086000Z,2026-04-30T18:41:36.098000Z,0.38199999928474426,0.39399999380111694
20,node5,2026-04-30 18:41:35.954,2026-04-30 18:41:36.264,True,2026-04-30T18:41:36.104000Z,0.4,7,"ar_p,aic,baer,aic,baer,aic,baer","ZNE,Z,Z,N,N,E,E",2026-04-30T18:41:36.090000Z,2026-04-30T18:41:36.118000Z,0.38600000739097595,0.414000004529953
20,node6,2026-04-30 18:41:35.954,2026-04-30 18:41:36.264,True,2026-04-30T18:41:36.108000Z,0.404,6,"aic,aic,baer,baer,baer,aic","Z,N,Z,N,E,E",2026-04-30T18:41:36.092000Z,2026-04-30T18:41:36.114000Z,0.3880000114440918,0.4099999964237213
21,node1,2026-04-30 18:42:05.006,2026-04-30 18:42:05.636,True,2026-04-30T18:42:05.469000Z,0.713,4,"ar_p,aic,aic,aic","ZNE,E,Z,N",2026-04-30T18:42:05.458000Z,2026-04-30T18:42:05.468000Z,0.7020000219345093,0.7120000123977661
21,node2,2026-04-30 18:42:05.006,2026-04-30 18:42:05.636,True,2026-04-30T18:42:05.478000Z,0.722,5,"ar_p,aic,aic,aic,baer","ZNE,N,E,Z,N",2026-04-30T18:42:05.466000Z,2026-04-30T18:42:05.478000Z,0.7099999785423279,0.722000002861023
21,node3,2026-04-30 18:42:05.006,2026-04-30 18:42:05.636,True,2026-04-30T18:42:05.486000Z,0.73,5,"ar_p,aic,aic,aic,baer","ZNE,Z,N,E,N",2026-04-30T18:42:05.472000Z,2026-04-30T18:42:05.484000Z,0.7160000205039978,0.7279999852180481
21,node4,2026-04-30 18:42:05.006,2026-04-30 18:42:05.636,True,2026-04-30T18:42:05.486000Z,0.73,5,"ar_p,aic,aic,baer,aic","ZNE,Z,N,Z,E",2026-04-30T18:42:05.474000Z,2026-04-30T18:42:05.486000Z,0.7179999947547913,0.7300000190734863
21,node5,2026-04-30 18:42:05.006,2026-04-30 18:42:05.636,True,2026-04-30T18:42:05.492000Z,0.736,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:42:05.480000Z,2026-04-30T18:42:05.508000Z,0.7239999771118164,0.7519999742507935
21,node6,2026-04-30 18:42:05.006,2026-04-30 18:42:05.636,True,2026-04-30T18:42:05.493000Z,0.737,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:42:05.482000Z,2026-04-30T18:42:05.502000Z,0.7260000109672546,0.7459999918937683
22,node1,2026-04-30 18:42:05.078,2026-04-30 18:42:05.638,True,2026-04-30T18:42:05.469000Z,0.641,4,"ar_p,aic,aic,aic","ZNE,E,Z,N",2026-04-30T18:42:05.458000Z,2026-04-30T18:42:05.468000Z,0.6299999952316284,0.6399999856948853
22,node2,2026-04-30 18:42:05.078,2026-04-30 18:42:05.638,True,2026-04-30T18:42:05.477000Z,0.649,4,"ar_p,aic,aic,aic","ZNE,N,E,Z",2026-04-30T18:42:05.466000Z,2026-04-30T18:42:05.478000Z,0.6380000114440918,0.6499999761581421
22,node3,2026-04-30 18:42:05.078,2026-04-30 18:42:05.638,True,2026-04-30T18:42:05.485000Z,0.657,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:42:05.472000Z,2026-04-30T18:42:05.484000Z,0.6439999938011169,0.656000018119812
22,node4,2026-04-30 18:42:05.078,2026-04-30 18:42:05.638,True,2026-04-30T18:42:05.486000Z,0.658,5,"ar_p,aic,aic,baer,aic","ZNE,Z,N,Z,E",2026-04-30T18:42:05.474000Z,2026-04-30T18:42:05.486000Z,0.6460000276565552,0.6579999923706055
22,node5,2026-04-30 18:42:05.078,2026-04-30 18:42:05.638,True,2026-04-30T18:42:05.494000Z,0.666,5,"ar_p,aic,baer,aic,aic","ZNE,Z,Z,N,E",2026-04-30T18:42:05.480000Z,2026-04-30T18:42:05.508000Z,0.6520000100135803,0.6800000071525574
22,node6,2026-04-30 18:42:05.078,2026-04-30 18:42:05.638,True,2026-04-30T18:42:05.492000Z,0.664,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:42:05.482000Z,2026-04-30T18:42:05.502000Z,0.6539999842643738,0.6740000247955322
23,node1,2026-04-30 18:42:14.386,2026-04-30 18:42:14.560,True,2026-04-30T18:42:14.387000Z,0.251,4,"ar_p,aic,baer,aic","ZNE,N,N,Z",2026-04-30T18:42:14.380000Z,2026-04-30T18:42:14.390000Z,0.24400000274181366,0.2540000081062317
23,node2,2026-04-30 18:42:14.386,2026-04-30 18:42:14.560,True,2026-04-30T18:42:14.404000Z,0.268,6,"ar_p,aic,aic,aic,baer,baer","ZNE,N,E,Z,E,Z",2026-04-30T18:42:14.394000Z,2026-04-30T18:42:14.406000Z,0.257999986410141,0.27000001072883606
23,node3,2026-04-30 18:42:14.386,2026-04-30 18:42:14.560,True,2026-04-30T18:42:14.408000Z,0.272,7,"aic,aic,ar_p,baer,baer,aic,baer","N,Z,ZNE,Z,N,E,E",2026-04-30T18:42:14.406000Z,2026-04-30T18:42:14.404000Z,0.27000001072883606,0.2680000066757202
23,node4,2026-04-30 18:42:14.386,2026-04-30 18:42:14.560,True,2026-04-30T18:42:14.414000Z,0.278,5,"ar_p,aic,baer,aic,baer","ZNE,N,N,Z,Z",2026-04-30T18:42:14.408000Z,2026-04-30T18:42:14.408000Z,0.2720000147819519,0.2720000147819519
23,node5,2026-04-30 18:42:14.386,2026-04-30 18:42:14.560,True,2026-04-30T18:42:14.424000Z,0.288,5,"ar_p,aic,aic,baer,baer","ZNE,N,Z,Z,E",2026-04-30T18:42:14.414000Z,2026-04-30T18:42:14.136000Z,0.27799999713897705,0.0
23,node6,2026-04-30 18:42:14.386,2026-04-30 18:42:14.560,True,2026-04-30T18:42:14.421000Z,0.285,6,"baer,ar_p,aic,baer,aic,aic","Z,ZNE,N,N,Z,E",2026-04-30T18:42:14.418000Z,2026-04-30T18:42:14.440000Z,0.28200000524520874,0.30399999022483826
24,node1,2026-04-30 18:42:34.656,2026-04-30 18:42:34.952,True,2026-04-30T18:42:34.780000Z,0.374,6,"baer,ar_p,aic,baer,aic,aic","N,ZNE,N,E,Z,E",2026-04-30T18:42:34.774000Z,2026-04-30T18:42:34.780000Z,0.36800000071525574,0.37400001287460327
24,node2,2026-04-30 18:42:34.656,2026-04-30 18:42:34.952,True,2026-04-30T18:42:34.791000Z,0.385,6,"ar_p,aic,aic,aic,baer,baer","ZNE,Z,N,E,E,N",2026-04-30T18:42:34.782000Z,2026-04-30T18:42:34.788000Z,0.37599998712539673,0.38199999928474426
24,node3,2026-04-30 18:42:34.656,2026-04-30 18:42:34.952,True,2026-04-30T18:42:34.796000Z,0.39,7,"ar_p,baer,aic,aic,baer,aic,baer","ZNE,Z,Z,N,N,E,E",2026-04-30T18:42:34.784000Z,2026-04-30T18:42:34.798000Z,0.3779999911785126,0.3919999897480011
24,node4,2026-04-30 18:42:34.656,2026-04-30 18:42:34.952,True,2026-04-30T18:42:34.798000Z,0.392,5,"ar_p,aic,aic,baer,aic","ZNE,Z,N,Z,E",2026-04-30T18:42:34.786000Z,2026-04-30T18:42:34.804000Z,0.3799999952316284,0.39800000190734863
24,node5,2026-04-30 18:42:34.656,2026-04-30 18:42:34.952,True,2026-04-30T18:42:34.800000Z,0.394,5,"ar_p,baer,aic,aic,baer","ZNE,Z,Z,N,N",2026-04-30T18:42:34.790000Z,2026-04-30T18:42:34.820000Z,0.3840000033378601,0.414000004529953
24,node6,2026-04-30 18:42:34.656,2026-04-30 18:42:34.952,True,2026-04-30T18:42:34.805000Z,0.399,4,"ar_p,aic,aic,baer","ZNE,Z,N,E",2026-04-30T18:42:34.794000Z,2026-04-30T18:42:34.406000Z,0.3880000114440918,0.0
26,node1,2026-04-30 18:43:17.132,2026-04-30 18:43:17.620,True,2026-04-30T18:43:17.470000Z,0.588,4,"ar_p,aic,aic,aic","ZNE,N,Z,E",2026-04-30T18:43:17.464000Z,2026-04-30T18:43:17.472000Z,0.5820000171661377,0.5899999737739563
26,node2,2026-04-30 18:43:17.132,2026-04-30 18:43:17.620,True,2026-04-30T18:43:17.480000Z,0.598,5,"ar_p,baer,aic,aic,aic","ZNE,E,N,Z,E",2026-04-30T18:43:17.470000Z,2026-04-30T18:43:17.480000Z,0.5879999995231628,0.5979999899864197
26,node3,2026-04-30 18:43:17.132,2026-04-30 18:43:17.620,True,2026-04-30T18:43:17.488000Z,0.606,5,"ar_p,aic,aic,aic,baer","ZNE,Z,N,E,E",2026-04-30T18:43:17.476000Z,2026-04-30T18:43:17.488000Z,0.593999981880188,0.6060000061988831
26,node4,2026-04-30 18:43:17.132,2026-04-30 18:43:17.620,True,2026-04-30T18:43:17.491000Z,0.609,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:17.480000Z,2026-04-30T18:43:17.490000Z,0.5979999899864197,0.6079999804496765
26,node5,2026-04-30 18:43:17.132,2026-04-30 18:43:17.620,True,2026-04-30T18:43:17.496000Z,0.614,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:17.482000Z,2026-04-30T18:43:17.506000Z,0.6000000238418579,0.6240000128746033
26,node6,2026-04-30 18:43:17.132,2026-04-30 18:43:17.620,True,2026-04-30T18:43:17.499000Z,0.617,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:17.486000Z,2026-04-30T18:43:17.508000Z,0.6039999723434448,0.6259999871253967
27,node1,2026-04-30 18:43:17.142,2026-04-30 18:43:17.640,True,2026-04-30T18:43:17.470000Z,0.578,4,"ar_p,aic,aic,aic","ZNE,N,Z,E",2026-04-30T18:43:17.464000Z,2026-04-30T18:43:17.472000Z,0.5720000267028809,0.5799999833106995
27,node2,2026-04-30 18:43:17.142,2026-04-30 18:43:17.640,True,2026-04-30T18:43:17.481000Z,0.589,4,"ar_p,aic,aic,aic","ZNE,N,Z,E",2026-04-30T18:43:17.470000Z,2026-04-30T18:43:17.480000Z,0.578000009059906,0.5879999995231628
27,node3,2026-04-30 18:43:17.142,2026-04-30 18:43:17.640,True,2026-04-30T18:43:17.488000Z,0.596,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:17.476000Z,2026-04-30T18:43:17.488000Z,0.5839999914169312,0.5960000157356262
27,node4,2026-04-30 18:43:17.142,2026-04-30 18:43:17.640,True,2026-04-30T18:43:17.491000Z,0.599,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:17.480000Z,2026-04-30T18:43:17.490000Z,0.5879999995231628,0.5979999899864197
27,node5,2026-04-30 18:43:17.142,2026-04-30 18:43:17.640,True,2026-04-30T18:43:17.496000Z,0.604,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:17.482000Z,2026-04-30T18:43:17.506000Z,0.5899999737739563,0.6140000224113464
27,node6,2026-04-30 18:43:17.142,2026-04-30 18:43:17.640,True,2026-04-30T18:43:17.499000Z,0.607,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:17.486000Z,2026-04-30T18:43:17.508000Z,0.593999981880188,0.6159999966621399
28,node1,2026-04-30 18:43:38.352,2026-04-30 18:43:38.672,True,2026-04-30T18:43:38.581000Z,0.479,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.576000Z,2026-04-30T18:43:38.580000Z,0.4740000069141388,0.4779999852180481
28,node2,2026-04-30 18:43:38.352,2026-04-30 18:43:38.672,True,2026-04-30T18:43:38.590000Z,0.488,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.582000Z,2026-04-30T18:43:38.592000Z,0.47999998927116394,0.49000000953674316
28,node3,2026-04-30 18:43:38.352,2026-04-30 18:43:38.672,True,2026-04-30T18:43:38.598000Z,0.496,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.586000Z,2026-04-30T18:43:38.598000Z,0.48399999737739563,0.4959999918937683
28,node4,2026-04-30 18:43:38.352,2026-04-30 18:43:38.672,True,2026-04-30T18:43:38.600000Z,0.498,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.588000Z,2026-04-30T18:43:38.610000Z,0.4860000014305115,0.5080000162124634
28,node5,2026-04-30 18:43:38.352,2026-04-30 18:43:38.672,True,2026-04-30T18:43:38.602000Z,0.5,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.592000Z,2026-04-30T18:43:38.624000Z,0.49000000953674316,0.5220000147819519
28,node6,2026-04-30 18:43:38.352,2026-04-30 18:43:38.672,True,2026-04-30T18:43:38.606000Z,0.504,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.596000Z,2026-04-30T18:43:38.622000Z,0.49399998784065247,0.5199999809265137
29,node1,2026-04-30 18:43:38.416,2026-04-30 18:43:38.710,True,2026-04-30T18:43:38.581000Z,0.415,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.576000Z,2026-04-30T18:43:38.580000Z,0.4099999964237213,0.414000004529953
29,node2,2026-04-30 18:43:38.416,2026-04-30 18:43:38.710,True,2026-04-30T18:43:38.590000Z,0.424,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.582000Z,2026-04-30T18:43:38.594000Z,0.41600000858306885,0.42800000309944153
29,node3,2026-04-30 18:43:38.416,2026-04-30 18:43:38.710,True,2026-04-30T18:43:38.598000Z,0.432,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.586000Z,2026-04-30T18:43:38.598000Z,0.41999998688697815,0.4320000112056732
29,node4,2026-04-30 18:43:38.416,2026-04-30 18:43:38.710,True,2026-04-30T18:43:38.600000Z,0.434,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.588000Z,2026-04-30T18:43:38.610000Z,0.421999990940094,0.4440000057220459
29,node5,2026-04-30 18:43:38.416,2026-04-30 18:43:38.710,True,2026-04-30T18:43:38.602000Z,0.436,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.592000Z,2026-04-30T18:43:38.624000Z,0.4259999990463257,0.4580000042915344
29,node6,2026-04-30 18:43:38.416,2026-04-30 18:43:38.710,True,2026-04-30T18:43:38.606000Z,0.44,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.596000Z,2026-04-30T18:43:38.622000Z,0.4300000071525574,0.4560000002384186
30,node1,2026-04-30 18:43:38.428,2026-04-30 18:43:38.748,True,2026-04-30T18:43:38.581000Z,0.403,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.576000Z,2026-04-30T18:43:38.580000Z,0.39800000190734863,0.4020000100135803
30,node2,2026-04-30 18:43:38.428,2026-04-30 18:43:38.748,True,2026-04-30T18:43:38.590000Z,0.412,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.582000Z,2026-04-30T18:43:38.594000Z,0.40400001406669617,0.41600000858306885
30,node3,2026-04-30 18:43:38.428,2026-04-30 18:43:38.748,True,2026-04-30T18:43:38.598000Z,0.42,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.586000Z,2026-04-30T18:43:38.598000Z,0.40799999237060547,0.41999998688697815
30,node4,2026-04-30 18:43:38.428,2026-04-30 18:43:38.748,True,2026-04-30T18:43:38.600000Z,0.422,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.588000Z,2026-04-30T18:43:38.610000Z,0.4099999964237213,0.4320000112056732
30,node5,2026-04-30 18:43:38.428,2026-04-30 18:43:38.748,True,2026-04-30T18:43:38.602000Z,0.424,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.592000Z,2026-04-30T18:43:38.624000Z,0.414000004529953,0.44600000977516174
30,node6,2026-04-30 18:43:38.428,2026-04-30 18:43:38.748,True,2026-04-30T18:43:38.606000Z,0.428,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.596000Z,2026-04-30T18:43:38.622000Z,0.4180000126361847,0.4440000057220459
31,node1,2026-04-30 18:43:38.542,2026-04-30 18:43:38.752,True,2026-04-30T18:43:38.582000Z,0.29,4,"ar_p,aic,aic,aic","ZNE,N,E,Z",2026-04-30T18:43:38.576000Z,2026-04-30T18:43:38.580000Z,0.2840000092983246,0.2879999876022339
31,node2,2026-04-30 18:43:38.542,2026-04-30 18:43:38.752,True,2026-04-30T18:43:38.590000Z,0.298,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.582000Z,2026-04-30T18:43:38.594000Z,0.28999999165534973,0.3019999861717224
31,node3,2026-04-30 18:43:38.542,2026-04-30 18:43:38.752,True,2026-04-30T18:43:38.598000Z,0.306,5,"ar_p,aic,baer,aic,aic","ZNE,Z,Z,N,E",2026-04-30T18:43:38.586000Z,2026-04-30T18:43:38.598000Z,0.2939999997615814,0.3059999942779541
31,node4,2026-04-30 18:43:38.542,2026-04-30 18:43:38.752,True,2026-04-30T18:43:38.600000Z,0.308,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:38.588000Z,2026-04-30T18:43:38.610000Z,0.29600000381469727,0.3179999887943268
31,node5,2026-04-30 18:43:38.542,2026-04-30 18:43:38.752,True,2026-04-30T18:43:38.604000Z,0.312,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.592000Z,2026-04-30T18:43:38.624000Z,0.30000001192092896,0.3319999873638153
31,node6,2026-04-30 18:43:38.542,2026-04-30 18:43:38.752,True,2026-04-30T18:43:38.606000Z,0.314,3,"ar_p,aic,aic","ZNE,Z,N",2026-04-30T18:43:38.596000Z,2026-04-30T18:43:38.622000Z,0.30399999022483826,0.33000001311302185
32,node1,2026-04-30 18:43:53.838,2026-04-30 18:43:54.118,True,2026-04-30T18:43:53.980000Z,0.392,5,"ar_p,aic,aic,aic,baer","ZNE,N,Z,E,E",2026-04-30T18:43:53.968000Z,2026-04-30T18:43:53.976000Z,0.3799999952316284,0.3880000114440918
32,node2,2026-04-30 18:43:53.838,2026-04-30 18:43:54.118,True,2026-04-30T18:43:53.987000Z,0.399,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:53.980000Z,2026-04-30T18:43:53.986000Z,0.3919999897480011,0.39800000190734863
32,node3,2026-04-30 18:43:53.838,2026-04-30 18:43:54.118,True,2026-04-30T18:43:53.994000Z,0.406,5,"ar_p,baer,aic,aic,aic","ZNE,Z,Z,N,E",2026-04-30T18:43:53.984000Z,2026-04-30T18:43:54.002000Z,0.3959999978542328,0.414000004529953
32,node4,2026-04-30 18:43:53.838,2026-04-30 18:43:54.118,True,2026-04-30T18:43:53.998000Z,0.41,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:53.994000Z,2026-04-30T18:43:54.022000Z,0.4059999883174896,0.4339999854564667
32,node5,2026-04-30 18:43:53.838,2026-04-30 18:43:54.118,True,2026-04-30T18:43:54.004000Z,0.416,3,"aic,aic,aic","Z,N,E",2026-04-30T18:43:53.640000Z,2026-04-30T18:43:53.588000Z,0.052000001072883606,0.0
32,node6,2026-04-30 18:43:53.838,2026-04-30 18:43:54.118,True,2026-04-30T18:43:54.019000Z,0.431,4,"aic,ar_p,aic,aic","N,ZNE,Z,E",2026-04-30T18:43:54.018000Z,2026-04-30T18:43:54.050000Z,0.4300000071525574,0.4620000123977661
33,node1,2026-04-30 18:43:53.838,2026-04-30 18:43:54.126,True,2026-04-30T18:43:53.979000Z,0.391,6,"ar_p,baer,aic,aic,aic,baer","ZNE,N,N,Z,E,E",2026-04-30T18:43:53.968000Z,2026-04-30T18:43:53.976000Z,0.3799999952316284,0.3880000114440918
33,node2,2026-04-30 18:43:53.838,2026-04-30 18:43:54.126,True,2026-04-30T18:43:53.987000Z,0.399,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:53.980000Z,2026-04-30T18:43:53.986000Z,0.3919999897480011,0.39800000190734863
33,node3,2026-04-30 18:43:53.838,2026-04-30 18:43:54.126,True,2026-04-30T18:43:53.994000Z,0.406,5,"ar_p,baer,aic,aic,aic","ZNE,Z,Z,N,E",2026-04-30T18:43:53.984000Z,2026-04-30T18:43:54.002000Z,0.3959999978542328,0.414000004529953
33,node4,2026-04-30 18:43:53.838,2026-04-30 18:43:54.126,True,2026-04-30T18:43:53.998000Z,0.41,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:53.994000Z,2026-04-30T18:43:54.022000Z,0.4059999883174896,0.4339999854564667
33,node5,2026-04-30 18:43:53.838,2026-04-30 18:43:54.126,True,2026-04-30T18:43:54.004000Z,0.416,3,"aic,aic,aic","Z,N,E",2026-04-30T18:43:53.640000Z,2026-04-30T18:43:53.588000Z,0.052000001072883606,0.0
33,node6,2026-04-30 18:43:53.838,2026-04-30 18:43:54.126,True,2026-04-30T18:43:54.019000Z,0.431,4,"aic,ar_p,aic,aic","N,ZNE,Z,E",2026-04-30T18:43:54.018000Z,2026-04-30T18:43:54.050000Z,0.4300000071525574,0.4620000123977661
34,node1,2026-04-30 18:43:53.850,2026-04-30 18:43:54.134,True,2026-04-30T18:43:53.980000Z,0.38,5,"ar_p,aic,aic,aic,baer","ZNE,N,Z,E,E",2026-04-30T18:43:53.968000Z,2026-04-30T18:43:53.976000Z,0.36800000071525574,0.37599998712539673
34,node2,2026-04-30 18:43:53.850,2026-04-30 18:43:54.134,True,2026-04-30T18:43:53.988000Z,0.388,5,"ar_p,aic,aic,aic,baer","ZNE,Z,N,E,Z",2026-04-30T18:43:53.980000Z,2026-04-30T18:43:53.986000Z,0.3799999952316284,0.38600000739097595
34,node3,2026-04-30 18:43:53.850,2026-04-30 18:43:54.134,True,2026-04-30T18:43:53.994000Z,0.394,5,"ar_p,baer,aic,aic,aic","ZNE,Z,Z,N,E",2026-04-30T18:43:53.984000Z,2026-04-30T18:43:54.002000Z,0.3840000033378601,0.4020000100135803
34,node4,2026-04-30 18:43:53.850,2026-04-30 18:43:54.134,True,2026-04-30T18:43:53.998000Z,0.398,4,"ar_p,aic,aic,aic","ZNE,Z,N,E",2026-04-30T18:43:53.994000Z,2026-04-30T18:43:54.022000Z,0.39399999380111694,0.421999990940094
34,node5,2026-04-30 18:43:53.850,2026-04-30 18:43:54.134,True,2026-04-30T18:43:53.860000Z,0.26,3,"baer,baer,baer","E,Z,N",2026-04-30T18:43:53.610000Z,2026-04-30T18:43:53.600000Z,0.009999999776482582,0.0
34,node6,2026-04-30 18:43:53.850,2026-04-30 18:43:54.134,True,2026-04-30T18:43:54.019000Z,0.419,4,"aic,ar_p,aic,aic","N,ZNE,Z,E",2026-04-30T18:43:54.018000Z,2026-04-30T18:43:54.046000Z,0.4180000126361847,0.44600000977516174
35,node1,2026-04-30 18:44:56.086,2026-04-30 18:44:56.274,True,2026-04-30T18:44:56.089000Z,0.253,6,"ar_p,aic,baer,aic,baer,aic","ZNE,N,N,Z,Z,E",2026-04-30T18:44:56.078000Z,2026-04-30T18:44:55.836000Z,0.24199999868869781,0.0
35,node2,2026-04-30 18:44:56.086,2026-04-30 18:44:56.274,True,2026-04-30T18:44:56.108000Z,0.272,6,"baer,baer,aic,aic,baer,aic","N,Z,Z,N,E,E",2026-04-30T18:44:56.212000Z,2026-04-30T18:44:56.218000Z,0.37599998712539673,0.38199999928474426
35,node3,2026-04-30 18:44:56.086,2026-04-30 18:44:56.274,True,2026-04-30T18:44:56.116000Z,0.28,3,"aic,aic,aic","Z,N,E",2026-04-30T18:44:56.214000Z,2026-04-30T18:44:56.230000Z,0.3779999911785126,0.39399999380111694
35,node4,2026-04-30 18:44:56.086,2026-04-30 18:44:56.274,True,2026-04-30T18:44:56.230000Z,0.394,3,"ar_p,aic,aic","ZNE,N,E",2026-04-30T18:44:56.218000Z,2026-04-30T18:44:56.228000Z,0.38199999928474426,0.3919999897480011
35,node5,2026-04-30 18:44:56.086,2026-04-30 18:44:56.274,True,2026-04-30T18:44:56.154000Z,0.318,3,"baer,aic,baer","N,Z,E",2026-04-30T18:44:56.218000Z,2026-04-30T18:44:56.252000Z,0.38199999928474426,0.41600000858306885
35,node6,2026-04-30 18:44:56.086,2026-04-30 18:44:56.274,True,2026-04-30T18:44:56.247000Z,0.411,2,"aic,aic","N,E",2026-04-30T18:44:56.224000Z,2026-04-30T18:44:56.250000Z,0.3880000114440918,0.414000004529953
36,node1,2026-04-30 18:44:56.092,2026-04-30 18:44:56.276,True,2026-04-30T18:44:56.090000Z,0.248,7,"ar_p,aic,baer,aic,baer,aic,baer","ZNE,N,N,Z,Z,E,E",2026-04-30T18:44:56.078000Z,2026-04-30T18:44:55.842000Z,0.23600000143051147,0.0
36,node2,2026-04-30 18:44:56.092,2026-04-30 18:44:56.276,True,2026-04-30T18:44:56.110000Z,0.268,5,"baer,aic,aic,baer,aic","N,Z,N,E,E",2026-04-30T18:44:56.212000Z,2026-04-30T18:44:56.218000Z,0.3700000047683716,0.37599998712539673
